,game_id,team,opponent,season,game_number,margin,margin_against,epa,epa_against,epa_net,epa_net_opponent,wepa,d_wepa,wepa_net,wepa_against,d_wepa_against,wepa_net_opponent,wepa_net_normalized
8115,2018_08_MIA_HOU,MIA,HOU,2018,8,-19.0,19.0,-1.1303087,17.003094,-18.133402,18.133402,0.04298013938174361,12.284701153727411,-12.241721014345668,17.395082372437997,0.5476164951213198,16.847465877316676,-12.973785755326386
8116,2018_09_NYJ_MIA,MIA,NYJ,2018,9,7.0,-7.0,-16.502424,-23.752878,7.250454,-7.250454,-16.848819254713042,-13.083560744932468,-3.7652585097805744,-19.4813120551929,-11.922968915166072,-7.55834314002683,-3.8739201700423442
8117,2018_10_MIA_GB,MIA,GB,2018,10,-19.0,19.0,-10.6372795,7.1543026,-17.791582,17.791582,-8.461963249696113,5.168969632705796,-13.63093288240191,7.462757462550121,-5.320383067194443,12.783140529744564,-14.46516747995324
8118,2018_12_MIA_IND,MIA,IND,2018,11,-3.0,3.0,0.32231694,1.2307028,-0.9083858,0.9083858,1.8583963376284591,3.7029472215406645,-1.8445508839122053,5.097714082091171,1.3680353296059038,3.7296787524852673,-1.8119537288979262
8119,2018_13_BUF_MIA,MIA,BUF,2018,12,4.0,-4.0,0.8334403,-0.23162413,1.0650644,-1.0650644,-0.37652526264872377,0.8616827012088952,-1.238207963857619,1.3766127621281528,0.3197872120291204,1.0568255500990325,-1.1610172010581845
8120,2018_14_NE_MIA,MIA,NE,2018,13,1.0,-1.0,11.606014,12.332076,-0.7260618,0.7260618,12.779839062626248,8.909900783127997,3.8699382794982515,13.16692347897538,8.385322458135374,4.781601020840007,4.322808649581498
8121,2018_15_MIA_MIN,MIA,MIN,2018,14,-24.0,24.0,-28.588999,-0.20280051,-28.386198,28.386198,-27.571263443094253,2.1209516918052356,-29.692215134899488,2.2040793966699117,-20.655495434194982,22.859574830864894,-31.707679854227578
8122,2018_16_JAX_MIA,MIA,JAX,2018,15,-10.0,10.0,-25.69897,-11.926476,-13.772495,13.772495,-20.48458784966528,-7.142283024380885,-13.342304825284398,-9.579254913085428,-14.647755316723716,5.0685004036382875,-14.15531221633395
8123,2018_17_MIA_BUF,MIA,BUF,2018,16,-25.0,25.0,-25.424309,1.6512756,-27.075584,27.075584,-19.146579189468394,3.1808610608447396,-22.327440250313135,4.371215541004257,-13.137940397867276,17.509155938871533,-23.801261170782915
8124,2019_01_BAL_MIA,MIA,BAL,2019,1,-49.0,49.0,-11.267475,47.66109,-58.928566,58.928566,-9.27432077280858,32.999052860182765,-42.273373632991344,45.32831803815878,-5.6786894546111695,51.007007492769944,-45.214122096864976
